#gene_id	#GO_term	#Description
default-0_rep_c80482|m.54066	GO:0000786	nucleosome
default-0_rep_c43412|m.29910	GO:0005634	nucleus
default-0_c80539|m.54102	GO:0005885	Arp2/3 protein complex
default-0_c80539|m.54102	GO:0015629	actin cytoskeleton
default-0_rep_c13907|m.11347	GO:0016020	membrane
default-0_c101978|m.63982	GO:0016021	integral component of membrane
default-0_c115062|m.70844	GO:0016021	integral component of membrane
default-0_rep_c75345|m.50769	GO:0005840	ribosome
default-0_rep_c75345|m.50769	GO:0005622	intracellular
default-0_rep_c69474|m.46373	GO:0016020	membrane
default-0_rep_c5331|m.4681	GO:0005737	cytoplasm
default-0_c2669|m.2354	GO:0005737	cytoplasm
default-0_rep_c112673|m.69487	GO:0005622	intracellular
default-0_c82631|m.55259	GO:0016020	membrane
default-0_rep_c44095|m.30475	GO:0005840	ribosome
default-0_rep_c44095|m.30475	GO:0005622	intracellular
default-0_rep_c72397|m.48502	GO:0016021	integral component of membrane
default-0_dn_rep_c47086|m.32627	GO:0005840	ribosome
default-0_dn_rep_c47086|m.32627	GO:0005622	intracellular
default-0_rep_c69776|m.46537	GO:0005840	ribosome
default-0_rep_c69776|m.46537	GO:0005622	intracellular
default-0_rep_c43196|m.29729	GO:0005634	nucleus
default-0_rep_c26453|m.20156	GO:0005618	cell wall
default-0_rep_c26453|m.20156	GO:0048046	apoplast
default-0_c81519|m.54663	GO:0005634	nucleus
default-0_rep_c50936|m.35184	GO:0005840	ribosome
default-0_rep_c50936|m.35184	GO:0005622	intracellular
default-0_c72805|m.48841	GO:0016021	integral component of membrane
default-0_rep_c114136|m.70309	GO:0005737	cytoplasm
default-0_c9359|m.7916	GO:0031011	Ino80 complex
default-0_c29322|m.21858	GO:0005856	cytoskeleton
default-0_rep_c84181|m.56110	GO:0005840	ribosome
default-0_rep_c51745|m.35670	GO:0005840	ribosome
default-0_rep_c51745|m.35670	GO:0005622	intracellular
default-0_rep_c69763|m.46528	GO:0016020	membrane
default-0_rep_c100672|m.63404	GO:0005840	ribosome
default-0_c71689|m.47889	GO:0016021	integral component of membrane
default-0_rep_c60560|m.41485	GO:0005732	small nucleolar ribonucleoprotein complex
default-0_c71392|m.47612	GO:0005759	mitochondrial matrix
default-0_rep_c44293|m.30632	GO:0005840	ribosome
default-0_rep_c44293|m.30632	GO:0005622	intracellular
default-0_rep_c93833|m.60600	GO:0016021	integral component of membrane
default-0_rep_c59946|m.41054	GO:0005840	ribosome
default-0_rep_c65419|m.44356	GO:0016020	membrane
default-0_rep_c65419|m.44356	GO:0009523	photosystem II
default-0_rep_c2605|m.2284	GO:0005839	proteasome core complex
default-0_c57496|m.39492	GO:0005742	mitochondrial outer membrane translocase complex
default-0_rep_c77568|m.52201	GO:0016020	membrane
default-0_rep_c77568|m.52201	GO:0009522	photosystem I
default-0_c90850|m.59285	GO:0005840	ribosome
default-0_c90850|m.59285	GO:0005622	intracellular
default-0_rep_c10385|m.8711	GO:0016021	integral component of membrane
default-0_rep_c10385|m.8712	GO:0016021	integral component of membrane
default-0_rep_c68622|m.46034	GO:0005634	nucleus
default-0_rep_c68622|m.46034	GO:0000786	nucleosome
default-0_rep_c34089|m.24445	GO:0016021	integral component of membrane
default-0_rep_c109438|m.67869	GO:0016020	membrane
default-0_c71326|m.47548	GO:0016021	integral component of membrane
default-0_c6312|m.5478	GO:0016593	Cdc73/Paf1 complex
default-0_c71326|m.47547	GO:0016021	integral component of membrane
default-0_rep_c60362|m.41344	GO:0048500	signal recognition particle
default-0_rep_c1885|m.1628	GO:0005960	glycine cleavage complex
default-0_rep_c59988|m.41080	GO:0005840	ribosome
default-0_c42045|m.28903	GO:0005737	cytoplasm
default-0_rep_c10783|m.9009	GO:0016021	integral component of membrane
default-0_dn_rep_c64203|m.43650	GO:0005840	ribosome
default-0_dn_rep_c64203|m.43650	GO:0005622	intracellular
default-0_rep_c17336|m.13820	GO:0009579	thylakoid
default-0_rep_c17336|m.13820	GO:0016021	integral component of membrane
default-0_rep_c17336|m.13820	GO:0009522	photosystem I
default-0_c95493|m.61379	GO:0005634	nucleus
default-0_c90274|m.59055	GO:0005634	nucleus
default-0_c74695|m.50307	GO:0016021	integral component of membrane
default-0_c83708|m.55861	GO:0005739	mitochondrion
default-0_rep_c11100|m.9245	GO:0016021	integral component of membrane
default-0_rep_c66595|m.45038	GO:0005840	ribosome
default-0_rep_c66595|m.45038	GO:0005622	intracellular
default-0_rep_c107161|m.66369	GO:0005779	integral component of peroxisomal membrane
default-0_rep_c87313|m.57768	GO:0009507	chloroplast
default-0_c81151|m.54451	GO:0016020	membrane
default-0_rep_c92906|m.60187	GO:0016021	integral component of membrane
default-0_rep_c66155|m.44780	GO:0005840	ribosome
default-0_rep_c66155|m.44780	GO:0005622	intracellular
default-0_c93613|m.60491	GO:0016021	integral component of membrane
default-0_rep_c3549|m.3104	GO:0005737	cytoplasm
default-0_rep_c60655|m.41549	GO:0016020	membrane
default-0_rep_c60655|m.41549	GO:0009521	photosystem
default-0_rep_c32469|m.23597	GO:0005840	ribosome
default-0_c100187|m.63202	GO:0016021	integral component of membrane
default-0_rep_c934|m.853	GO:0016020	membrane
default-0_rep_c17657|m.14040	GO:0005789	endoplasmic reticulum membrane
default-0_c13500|m.11032	GO:0019898	extrinsic component of membrane
default-0_c13500|m.11032	GO:0009654	photosystem II oxygen evolving complex
default-0_c13500|m.11032	GO:0009523	photosystem II
default-0_dn_rep_c42631|m.29276	GO:0005840	ribosome
default-0_dn_rep_c42631|m.29276	GO:0005622	intracellular
default-0_rep_c46938|m.32536	GO:0016020	membrane
default-0_rep_c46938|m.32536	GO:0005622	intracellular
default-0_c76640|m.51600	GO:0005871	kinesin complex
default-0_rep_c18998|m.15026	GO:0005840	ribosome
default-0_rep_c18998|m.15026	GO:0015934	large ribosomal subunit
default-0_rep_c18998|m.15026	GO:0005622	intracellular
default-0_rep_c623|m.628	GO:0005840	ribosome
default-0_rep_c623|m.628	GO:0005622	intracellular
default-0_rep_c65099|m.44177	GO:0005622	intracellular
default-0_rep_c109591|m.67952	GO:0005784	Sec61 translocon complex
default-0_rep_c40681|m.28108	GO:0015934	large ribosomal subunit
default-0_rep_c40681|m.28108	GO:0005840	ribosome
default-0_rep_c22061|m.17201	GO:0000786	nucleosome
default-0_rep_c114054|m.70263	GO:0016021	integral component of membrane
default-0_c88251|m.58212	GO:0016020	membrane
default-0_rep_c46178|m.32006	GO:0005840	ribosome
default-0_rep_c116359|m.71516	GO:0005840	ribosome
default-0_rep_c116359|m.71516	GO:0015934	large ribosomal subunit
default-0_rep_c116359|m.71516	GO:0005622	intracellular
default-0_c87829|m.58038	GO:0016020	membrane
default-0_rep_c9576|m.8078	GO:0016020	membrane
default-0_rep_c112451|m.69379	GO:0005839	proteasome core complex
default-0_rep_c108880|m.67535	GO:0005634	nucleus
default-0_rep_c108880|m.67535	GO:0000786	nucleosome
default-0_c41181|m.28395	GO:0016021	integral component of membrane
default-0_rep_c2510|m.2208	GO:0015934	large ribosomal subunit
default-0_rep_c12845|m.10521	GO:0044599	AP-5 adaptor complex
default-0_c17782|m.14131	GO:0005634	nucleus
default-0_c17782|m.14131	GO:0030915	Smc5-Smc6 complex
default-0_rep_c48909|m.33879	GO:0005840	ribosome
default-0_rep_c48909|m.33879	GO:0005622	intracellular
default-0_rep_c48942|m.33904	GO:0005840	ribosome
default-0_rep_c48942|m.33904	GO:0005622	intracellular
default-0_rep_c45928|m.31842	GO:0016021	integral component of membrane
default-0_rep_c45928|m.31842	GO:0016020	membrane
default-0_rep_c114755|m.70682	GO:0005840	ribosome
default-0_rep_c111118|m.68773	GO:0005622	intracellular
default-0_rep_c111118|m.68774	GO:0005622	intracellular
default-0_rep_c73637|m.49509	GO:0005874	microtubule
default-0_rep_c23839|m.18377	GO:0016020	membrane
default-0_rep_c107853|m.66852	GO:0016020	membrane
default-0_rep_c62650|m.42731	GO:0016021	integral component of membrane
default-0_rep_c62650|m.42731	GO:0008250	oligosaccharyltransferase complex
default-0_rep_c5628|m.4917	GO:0005634	nucleus
default-0_rep_c5628|m.4917	GO:0000786	nucleosome
default-0_rep_c54126|m.37173	GO:0005622	intracellular
default-0_rep_c444|m.477	GO:0016020	membrane
default-0_rep_c61611|m.42122	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)
default-0_rep_c55089|m.37837	GO:0005840	ribosome
default-0_rep_c55089|m.37837	GO:0005622	intracellular
default-0_rep_c17620|m.14013	GO:0005840	ribosome
default-0_rep_c17620|m.14013	GO:0005622	intracellular
default-0_rep_c42769|m.29375	GO:0005634	nucleus
default-0_rep_c112579|m.69442	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
default-0_rep_c62071|m.42400	GO:0005787	signal peptidase complex
default-0_rep_c62071|m.42400	GO:0016021	integral component of membrane
default-0_rep_c54297|m.37278	GO:0005839	proteasome core complex
default-0_rep_c987|m.893	GO:0005840	ribosome
default-0_rep_c4322|m.3806	GO:0009523	photosystem II
default-0_rep_c4322|m.3806	GO:0009507	chloroplast
default-0_rep_c24236|m.18674	GO:0005840	ribosome
default-0_rep_c24236|m.18674	GO:0005622	intracellular
default-0_rep_c3557|m.3115	GO:0016020	membrane
default-0_rep_c48386|m.33515	GO:0005840	ribosome
default-0_rep_c48386|m.33515	GO:0005622	intracellular
default-0_rep_c31883|m.23267	GO:0009579	thylakoid
default-0_rep_c31883|m.23267	GO:0016021	integral component of membrane
default-0_rep_c31883|m.23267	GO:0009522	photosystem I
default-0_c71506|m.47718	GO:0005634	nucleus
default-0_rep_c44811|m.31031	GO:0005840	ribosome
default-0_rep_c44811|m.31031	GO:0005622	intracellular
default-0_rep_c83232|m.55569	GO:0005840	ribosome
default-0_rep_c83232|m.55569	GO:0005622	intracellular
default-0_rep_c42886|m.29480	GO:0016020	membrane
default-0_rep_c42886|m.29480	GO:0009522	photosystem I
default-0_rep_c36264|m.25586	GO:0005634	nucleus
default-0_rep_c36264|m.25586	GO:0000786	nucleosome
default-0_rep_c76193|m.51317	GO:0005875	microtubule associated complex
default-0_rep_c86300|m.57222	GO:0016020	membrane
default-0_rep_c67734|m.45627	GO:0005634	nucleus
default-0_rep_c67734|m.45627	GO:0000786	nucleosome
default-0_c7030|m.6061	GO:0005685	U1 snRNP
default-0_rep_c5613|m.4905	GO:0005634	nucleus
default-0_rep_c64513|m.43841	GO:0005840	ribosome
default-0_rep_c64513|m.43841	GO:0005622	intracellular
default-0_rep_c64276|m.43689	GO:0005787	signal peptidase complex
default-0_rep_c64276|m.43689	GO:0016021	integral component of membrane
default-0_rep_c45996|m.31892	GO:0000159	protein phosphatase type 2A complex
default-0_rep_c25865|m.19773	GO:0042651	thylakoid membrane
default-0_rep_c25865|m.19773	GO:0009654	photosystem II oxygen evolving complex
default-0_rep_c25865|m.19773	GO:0009523	photosystem II
default-0_rep_c16875|m.13501	GO:0005737	cytoplasm
default-0_rep_c48496|m.33583	GO:0005634	nucleus
default-0_rep_c13375|m.10923	GO:0016020	membrane
default-0_rep_c34153|m.24479	GO:0005874	microtubule
default-0_c71039|m.47294	GO:0016021	integral component of membrane
default-0_rep_c56177|m.38654	GO:0016021	integral component of membrane
default-0_rep_c44364|m.30692	GO:0009523	photosystem II
default-0_rep_c44364|m.30692	GO:0016021	integral component of membrane
default-0_rep_c44364|m.30692	GO:0019898	extrinsic component of membrane
default-0_rep_c44364|m.30692	GO:0009654	photosystem II oxygen evolving complex
default-0_rep_c10671|m.8906	GO:0016020	membrane
default-0_rep_c67403|m.45450	GO:0005634	nucleus
default-0_rep_c67403|m.45450	GO:0000786	nucleosome
default-0_rep_c44162|m.30534	GO:0015935	small ribosomal subunit
default-0_rep_c44162|m.30534	GO:0005622	intracellular
default-0_rep_c28807|m.21524	GO:0005840	ribosome
default-0_rep_c28807|m.21524	GO:0005622	intracellular
default-0_c77274|m.52013	GO:0031515	tRNA (m1A) methyltransferase complex
default-0_c77274|m.52014	GO:0031515	tRNA (m1A) methyltransferase complex
default-0_rep_c85882|m.57012	GO:0005634	nucleus
default-0_rep_c104055|m.64833	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c58282|m.40042	GO:0016021	integral component of membrane
default-0_rep_c55260|m.37977	GO:0015629	actin cytoskeleton
default-0_rep_c55260|m.37977	GO:0005622	intracellular
default-0_dn_rep_c4286|m.3774	GO:0016021	integral component of membrane
default-0_rep_c44520|m.30816	GO:0005840	ribosome
default-0_rep_c41007|m.28319	GO:0016020	membrane
default-0_rep_c35980|m.25417	GO:0030532	small nuclear ribonucleoprotein complex
default-0_rep_c65732|m.44543	GO:0005840	ribosome
default-0_rep_c52154|m.35893	GO:0016020	membrane
default-0_rep_c20227|m.15985	GO:0005840	ribosome
default-0_rep_c20227|m.15985	GO:0005622	intracellular
default-0_c41625|m.28640	GO:0019898	extrinsic component of membrane
default-0_c41625|m.28640	GO:0009654	photosystem II oxygen evolving complex
default-0_c41625|m.28640	GO:0009523	photosystem II
default-0_c110734|m.68581	GO:0005871	kinesin complex
default-0_rep_c65722|m.44539	GO:0016020	membrane
default-0_rep_c65936|m.44661	GO:0005840	ribosome
default-0_dn_rep_c42916|m.29497	GO:0005840	ribosome
default-0_dn_rep_c42916|m.29497	GO:0005622	intracellular
default-0_rep_c32135|m.23405	GO:0016020	membrane
default-0_c43908|m.30326	GO:0016021	integral component of membrane
default-0_rep_c9373|m.7925	GO:0005840	ribosome
default-0_rep_c9373|m.7925	GO:0005622	intracellular
default-0_dn_rep_c1757|m.1511	GO:0005737	cytoplasm
default-0_dn_rep_c45162|m.31298	GO:0005840	ribosome
default-0_rep_c67313|m.45399	GO:0015935	small ribosomal subunit
default-0_rep_c67313|m.45399	GO:0005840	ribosome
default-0_rep_c31921|m.23286	GO:0009579	thylakoid
default-0_rep_c31921|m.23286	GO:0016021	integral component of membrane
default-0_rep_c31921|m.23286	GO:0009522	photosystem I
default-0_rep_c25240|m.19337	GO:0005840	ribosome
default-0_rep_c62414|m.42593	GO:0033180	proton-transporting V-type ATPase, V1 domain
default-0_rep_c64818|m.44018	GO:0005840	ribosome
default-0_rep_c64818|m.44018	GO:0005622	intracellular
default-0_rep_c2331|m.2038	GO:0015934	large ribosomal subunit
default-0_rep_c42857|m.29455	GO:0005840	ribosome
default-0_rep_c69440|m.46361	GO:0016020	membrane
default-0_c43878|m.30305	GO:0005737	cytoplasm
default-0_rep_c61394|m.41982	GO:0005634	nucleus
default-0_c16065|m.12917	GO:0016020	membrane
default-0_rep_c62719|m.42777	GO:0016020	membrane
default-0_rep_c4597|m.4069	GO:0016021	integral component of membrane
default-0_rep_c45160|m.31297	GO:0005874	microtubule
default-0_rep_c18858|m.14935	GO:0016021	integral component of membrane
default-0_rep_c71208|m.47440	GO:0005618	cell wall
default-0_rep_c71208|m.47440	GO:0048046	apoplast
default-0_rep_c39022|m.27166	GO:0005840	ribosome
default-0_c25897|m.19791	GO:0016021	integral component of membrane
default-0_c25897|m.19791	GO:0016020	membrane
default-0_rep_c43702|m.30160	GO:0005840	ribosome
default-0_rep_c43702|m.30160	GO:0005622	intracellular
default-0_c114233|m.70379	GO:0016021	integral component of membrane
default-0_rep_c1309|m.1150	GO:0016020	membrane
default-0_rep_c43253|m.29781	GO:0005840	ribosome
default-0_c115816|m.71218	GO:0030131	clathrin adaptor complex
default-0_rep_c41623|m.28638	GO:0016020	membrane
default-0_rep_c74719|m.50325	GO:0005874	microtubule
default-0_rep_c45597|m.31619	GO:0005840	ribosome
default-0_rep_c45597|m.31619	GO:0005622	intracellular
default-0_rep_c110660|m.68539	GO:0016021	integral component of membrane
default-0_rep_c69720|m.46505	GO:0005622	intracellular
default-0_rep_c69720|m.46505	GO:0005840	ribosome
default-0_rep_c67455|m.45482	GO:0005840	ribosome
default-0_rep_c67455|m.45482	GO:0005622	intracellular
default-0_rep_c16315|m.13104	GO:0016020	membrane
default-0_rep_c114433|m.70492	GO:0005960	glycine cleavage complex
default-0_rep_c3248|m.2850	GO:0016020	membrane
default-0_c84169|m.56103	GO:0016020	membrane
default-0_rep_c12071|m.9978	GO:0005643	nuclear pore
default-0_rep_c81459|m.54623	GO:0016020	membrane
default-0_rep_c7131|m.6151	GO:0016020	membrane
default-0_rep_c7131|m.6151	GO:0005622	intracellular
default-0_c22751|m.17660	GO:0005618	cell wall
default-0_rep_c55|m.68	GO:0005737	cytoplasm
default-0_rep_c45091|m.31247	GO:0005840	ribosome
default-0_rep_c71094|m.47349	GO:0005634	nucleus
default-0_c75637|m.50962	GO:0032040	small-subunit processome
default-0_rep_c7674|m.6591	GO:0005739	mitochondrion
default-0_rep_c33302|m.24042	GO:0005622	intracellular
default-0_rep_c33302|m.24042	GO:0005840	ribosome
default-0_c11284|m.9372	GO:0005667	transcription factor complex
default-0_rep_c4790|m.4229	GO:0015935	small ribosomal subunit
default-0_rep_c4790|m.4229	GO:0005622	intracellular
default-0_rep_c6554|m.5692	GO:0016021	integral component of membrane
default-0_rep_c26697|m.20314	GO:0005840	ribosome
default-0_rep_c26697|m.20314	GO:0005622	intracellular
default-0_rep_c12126|m.10018	GO:0000015	phosphopyruvate hydratase complex
default-0_rep_c113016|m.69681	GO:0015935	small ribosomal subunit
default-0_rep_c113016|m.69681	GO:0005840	ribosome
default-0_rep_c92042|m.59819	GO:0005840	ribosome
default-0_rep_c92042|m.59819	GO:0005622	intracellular
default-0_rep_c42684|m.29313	GO:0005634	nucleus
default-0_rep_c42684|m.29313	GO:0000786	nucleosome
default-0_rep_c67409|m.45454	GO:0005634	nucleus
default-0_rep_c67409|m.45454	GO:0000786	nucleosome
default-0_rep_c67691|m.45603	GO:0005840	ribosome
default-0_rep_c67691|m.45603	GO:0005622	intracellular
default-0_rep_c108518|m.67290	GO:0005622	intracellular
default-0_rep_c108518|m.67290	GO:0005840	ribosome
default-0_rep_c31177|m.22917	GO:0005840	ribosome
default-0_rep_c37646|m.26371	GO:0016020	membrane
default-0_rep_c100839|m.63477	GO:0005840	ribosome
default-0_rep_c106950|m.66234	GO:0016020	membrane
default-0_rep_c55542|m.38185	GO:0000786	nucleosome
default-0_rep_c90668|m.59214	GO:0016020	membrane
default-0_rep_c90668|m.59214	GO:0005622	intracellular
default-0_rep_c19417|m.15344	GO:0016020	membrane
default-0_rep_c55331|m.38041	GO:0005732	small nucleolar ribonucleoprotein complex
default-0_rep_c112554|m.69422	GO:0005840	ribosome
default-0_c17466|m.13917	GO:0005618	cell wall
default-0_rep_c70287|m.46737	GO:0005634	nucleus
default-0_rep_c70287|m.46737	GO:0000786	nucleosome
default-0_rep_c41849|m.28790	GO:0005840	ribosome
default-0_rep_c41849|m.28790	GO:0005622	intracellular
default-0_rep_c1865|m.1606	GO:0005839	proteasome core complex
default-0_rep_c3305|m.2906	GO:0016020	membrane
default-0_c90861|m.59291	GO:0005743	mitochondrial inner membrane
default-0_rep_c43970|m.30381	GO:0005622	intracellular
default-0_rep_c65476|m.44388	GO:0000786	nucleosome
default-0_c11327|m.9401	GO:0005840	ribosome
default-0_c11327|m.9401	GO:0005622	intracellular
default-0_rep_c88188|m.58180	GO:0016020	membrane
default-0_rep_c69809|m.46550	GO:0005840	ribosome
default-0_rep_c69809|m.46550	GO:0005622	intracellular
default-0_rep_c28714|m.21459	GO:0005576	extracellular region
default-0_c41619|m.28635	GO:0005634	nucleus
default-0_c56830|m.39061	GO:0008280	cohesin core heterodimer
default-0_rep_c48800|m.33793	GO:0005634	nucleus
default-0_rep_c48800|m.33793	GO:0005685	U1 snRNP
default-0_rep_c4970|m.4391	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_c73266|m.49207	GO:0005663	DNA replication factor C complex
default-0_rep_c13132|m.10753	GO:0016020	membrane
default-0_rep_c96412|m.61806	GO:0005618	cell wall
default-0_rep_c109789|m.68072	GO:0015935	small ribosomal subunit
default-0_rep_c109789|m.68072	GO:0005840	ribosome
default-0_rep_c91191|m.59419	GO:0016020	membrane
default-0_rep_c2387|m.2099	GO:0016020	membrane
default-0_rep_c21399|m.16755	GO:0031083	BLOC-1 complex
default-0_rep_c53098|m.36470	GO:0005840	ribosome
default-0_rep_c53098|m.36470	GO:0005622	intracellular
default-0_rep_c14945|m.12067	GO:0030532	small nuclear ribonucleoprotein complex
default-0_rep_c55505|m.38156	GO:0009523	photosystem II
default-0_rep_c55505|m.38156	GO:0009507	chloroplast
default-0_rep_c57821|m.39720	GO:0015934	large ribosomal subunit
default-0_rep_c57821|m.39720	GO:0005840	ribosome
default-0_rep_c57821|m.39720	GO:0005622	intracellular
default-0_rep_c62156|m.42444	GO:0000786	nucleosome
default-0_rep_c28842|m.21549	GO:0016272	prefoldin complex
default-0_rep_c94303|m.60831	GO:0016020	membrane
default-0_rep_c101962|m.63971	GO:0000145	exocyst
default-0_rep_c41611|m.28628	GO:0005783	endoplasmic reticulum
default-0_c71959|m.48142	GO:0016020	membrane
default-0_rep_c1098|m.974	GO:0005783	endoplasmic reticulum
default-0_rep_c87265|m.57739	GO:0005840	ribosome
default-0_rep_c71498|m.47712	GO:0005874	microtubule
default-0_rep_c45835|m.31782	GO:0016020	membrane
default-0_rep_c45835|m.31782	GO:0005622	intracellular
default-0_rep_c66686|m.45096	GO:0016020	membrane
default-0_rep_c63881|m.43447	GO:0016021	integral component of membrane
default-0_c93521|m.60447	GO:0015935	small ribosomal subunit
default-0_c93521|m.60447	GO:0005622	intracellular
default-0_rep_c43153|m.29699	GO:0005874	microtubule
default-0_dn_rep_c66870|m.45206	GO:0005840	ribosome
default-0_rep_c89774|m.58849	GO:0005840	ribosome
default-0_rep_c89774|m.58849	GO:0005622	intracellular
default-0_rep_c13352|m.10903	GO:0016020	membrane
default-0_rep_c13352|m.10903	GO:0005622	intracellular
default-0_rep_c54977|m.37750	GO:0016020	membrane
default-0_rep_c47883|m.33174	GO:0005840	ribosome
default-0_rep_c32637|m.23685	GO:0009579	thylakoid
default-0_rep_c32637|m.23685	GO:0016021	integral component of membrane
default-0_rep_c32637|m.23685	GO:0009522	photosystem I
default-0_c100813|m.63466	GO:0016020	membrane
default-0_c19513|m.15417	GO:0016459	myosin complex
default-0_rep_c57289|m.39361	GO:0009522	photosystem I
default-0_rep_c57289|m.39361	GO:0009538	photosystem I reaction center
default-0_c115494|m.71058	GO:0016021	integral component of membrane
default-0_c110448|m.68430	GO:0005783	endoplasmic reticulum
default-0_c3407|m.2981	GO:0005622	intracellular
default-0_rep_c7440|m.6403	GO:0005634	nucleus
default-0_rep_c10920|m.9109	GO:0005840	ribosome
default-0_rep_c10920|m.9109	GO:0005622	intracellular
default-0_rep_c86571|m.57370	GO:0016020	membrane
default-0_rep_c68728|m.46092	GO:0005634	nucleus
default-0_rep_c68728|m.46092	GO:0000786	nucleosome
default-0_rep_c72956|m.48960	GO:0005622	intracellular
default-0_rep_c72956|m.48960	GO:0005840	ribosome
default-0_rep_c57534|m.39520	GO:0005840	ribosome
default-0_rep_c57534|m.39520	GO:0005622	intracellular
default-0_rep_c12759|m.10466	GO:0016020	membrane
default-0_rep_c45915|m.31835	GO:0005840	ribosome
default-0_rep_c45915|m.31835	GO:0005622	intracellular
default-0_c114176|m.70341	GO:0005634	nucleus
default-0_rep_c20194|m.15953	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c59101|m.40532	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c62327|m.42540	GO:0005840	ribosome
default-0_rep_c62327|m.42540	GO:0005622	intracellular
default-0_rep_c61097|m.41793	GO:0005840	ribosome
default-0_rep_c61097|m.41793	GO:0005622	intracellular
default-0_rep_c38317|m.26738	GO:0015935	small ribosomal subunit
default-0_rep_c38317|m.26738	GO:0005840	ribosome
default-0_rep_c49126|m.34046	GO:0005840	ribosome
default-0_rep_c49126|m.34046	GO:0005622	intracellular
default-0_rep_c61042|m.41758	GO:0005840	ribosome
default-0_rep_c5417|m.4753	GO:0005634	nucleus
default-0_rep_c90851|m.59286	GO:0016020	membrane
default-0_rep_c53547|m.36783	GO:0016020	membrane
default-0_rep_c61684|m.42166	GO:0005839	proteasome core complex
default-0_rep_c28527|m.21367	GO:0005730	nucleolus
default-0_rep_c45582|m.31613	GO:0016020	membrane
default-0_dn_rep_c2009|m.1738	GO:0005634	nucleus
default-0_dn_rep_c2009|m.1738	GO:0000786	nucleosome
default-0_rep_c25652|m.19641	GO:0016020	membrane
default-0_rep_c63390|m.43191	GO:0005840	ribosome
default-0_rep_c63390|m.43191	GO:0005622	intracellular
default-0_rep_c42641|m.29285	GO:0016020	membrane
default-0_rep_c80760|m.54221	GO:0016020	membrane
default-0_c14073|m.11457	GO:0016020	membrane
default-0_rep_c62784|m.42821	GO:0005853	eukaryotic translation elongation factor 1 complex
default-0_rep_c942|m.858	GO:0016020	membrane
default-0_rep_c4554|m.4029	GO:0005840	ribosome
default-0_rep_c4554|m.4029	GO:0005622	intracellular
default-0_rep_c66462|m.44962	GO:0005634	nucleus
default-0_rep_c66462|m.44962	GO:0000786	nucleosome
default-0_rep_c33899|m.24349	GO:0005874	microtubule
default-0_rep_c37468|m.26269	GO:0016021	integral component of membrane
default-0_rep_c5916|m.5165	GO:0005740	mitochondrial envelope
default-0_rep_c46638|m.32322	GO:0005840	ribosome
default-0_rep_c46638|m.32322	GO:0005622	intracellular
default-0_rep_c13854|m.11302	GO:0005634	nucleus
default-0_rep_c13854|m.11302	GO:0000786	nucleosome
default-0_rep_c11024|m.9191	GO:0016021	integral component of membrane
default-0_rep_c57868|m.39758	GO:0005840	ribosome
default-0_rep_c57868|m.39758	GO:0005622	intracellular
default-0_c98137|m.62423	GO:0005840	ribosome
default-0_rep_c20332|m.16064	GO:0005777	peroxisome
default-0_rep_c65518|m.44417	GO:0005840	ribosome
default-0_rep_c65518|m.44417	GO:0005622	intracellular
default-0_rep_c18679|m.14792	GO:0005840	ribosome
default-0_rep_c18679|m.14792	GO:0005622	intracellular
default-0_rep_c1183|m.1053	GO:0005622	intracellular
default-0_rep_c110377|m.68392	GO:0000786	nucleosome
default-0_rep_c5630|m.4919	GO:0005840	ribosome
default-0_rep_c5630|m.4919	GO:0005622	intracellular
default-0_rep_c47069|m.32618	GO:0000786	nucleosome
default-0_rep_c49123|m.34044	GO:0030529	intracellular ribonucleoprotein complex
default-0_dn_rep_c24636|m.18945	GO:0016021	integral component of membrane
default-0_c46567|m.32266	GO:0016020	membrane
default-0_c46567|m.32266	GO:0005622	intracellular
default-0_rep_c28915|m.21596	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c10071|m.8468	GO:0009507	chloroplast
default-0_rep_c38573|m.26900	GO:0005634	nucleus
default-0_rep_c38573|m.26900	GO:0000786	nucleosome
default-0_rep_c48014|m.33261	GO:0016021	integral component of membrane
default-0_rep_c5446|m.4773	GO:0005840	ribosome
default-0_rep_c5446|m.4773	GO:0005622	intracellular
default-0_rep_c94688|m.61001	GO:0005840	ribosome
default-0_rep_c94688|m.61001	GO:0005622	intracellular
default-0_c87292|m.57758	GO:0016020	membrane
default-0_rep_c3838|m.3354	GO:0005840	ribosome
default-0_rep_c3838|m.3354	GO:0005622	intracellular
default-0_c24048|m.18524	GO:0008540	proteasome regulatory particle, base subcomplex
default-0_rep_c23055|m.17854	GO:0016021	integral component of membrane
default-0_c8141|m.6964	GO:0016021	integral component of membrane
default-0_rep_c86748|m.57466	GO:0016020	membrane
default-0_rep_c36018|m.25439	GO:0005737	cytoplasm
default-0_c7297|m.6293	GO:0016021	integral component of membrane
default-0_rep_c26425|m.20134	GO:0005622	intracellular
default-0_rep_c44845|m.31060	GO:0016020	membrane
default-0_rep_c44845|m.31060	GO:0005622	intracellular
